Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-17 18:33:35, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4078 4080"
2025-09-17 18:33:36, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 4103 4105"
2025-09-17 18:33:37, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4128 4130"
2025-09-17 18:33:37, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 4152 4154"
2025-09-17 18:33:38, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4177 4179"
2025-09-17 18:33:39, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4202 4204"
2025-09-17 18:33:39, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4227 4229"
2025-09-17 18:33:40, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4252 4254"
2025-09-17 18:33:41, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4277 4279"
2025-09-17 18:33:42, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 4302 4304"
2025-09-17 18:33:42, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 4327 4329"
2025-09-17 18:33:43, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4352 4354"
2025-09-17 18:33:44, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4377 4379"
2025-09-17 18:33:44, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 4402 4404"
2025-09-17 18:33:45, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 4427 4429"
2025-09-17 18:33:46, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4452 4454"
2025-09-17 18:33:46, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 4477 4479"
2025-09-17 18:33:47, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4502 4504"
2025-09-17 18:33:48, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4527 4529"
2025-09-17 18:33:48, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4552 4554"
2025-09-17 18:33:49, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4577 4579"
2025-09-17 18:33:50, 5, 93.30, 125.84, 0.9228, "1690 1691 1692 4602 4604"
2025-09-17 18:33:50, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4627 4629"
2025-09-17 18:33:51, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4652 4654"
2025-09-17 18:33:52, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4677 4679"
2025-09-17 18:33:53, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4702 4704"
2025-09-17 18:33:53, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4727 4729"
2025-09-17 18:33:54, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 4752 4754"
2025-09-17 18:33:55, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4777 4779"
2025-09-17 18:33:55, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4802 4804"
2025-09-17 18:33:56, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4827 4829"
2025-09-17 18:33:57, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4852 4854"
2025-09-17 18:33:57, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4877 4879"
2025-09-17 18:33:58, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4902 4904"
